optionid;date;cp_flag;style;exdate;last_date;open_interest;best_bid;best_offer;volume;strike_price;Mid;Strike
131191289;13.11.2019;C;E;20.12.2019;12.11.2019;128;0,75;0,8;0;3285000;0,775;3285
130482679;13.11.2019;C;E;20.12.2019;13.11.2019;105;0,65;0,75;3;3290000;0,7;3290
131199664;13.11.2019;C;E;20.12.2019;.;0;0,6;0,7;0;3295000;0,65;3295
114281428;13.11.2019;C;E;20.12.2019;13.11.2019;121076;0,55;0,6;129;3300000;0,575;3300
131199665;13.11.2019;C;E;20.12.2019;.;0;0,5;0,6;0;3305000;0,55;3305
131101804;13.11.2019;C;E;20.12.2019;08.11.2019;7;0,45;0,55;0;3310000;0,5;3310
131109665;13.11.2019;C;E;20.12.2019;12.11.2019;161;0,35;0,45;0;3320000;0,4;3320
129634541;13.11.2019;C;E;20.12.2019;13.11.2019;3047;0,3;0,4;22;3325000;0,35;3325
131115847;13.11.2019;C;E;20.12.2019;08.11.2019;1598;0,25;0,4;0;3330000;0,325;3330
131115848;13.11.2019;C;E;20.12.2019;07.11.2019;2119;0,25;0,35;0;3340000;0,3;3340
123947272;13.11.2019;C;E;20.12.2019;13.11.2019;7492;0,2;0,25;106;3350000;0,225;3350
131191290;13.11.2019;C;E;20.12.2019;12.11.2019;1;0,15;0,25;0;3360000;0,2;3360
131199666;13.11.2019;C;E;20.12.2019;08.11.2019;240;0,1;0,25;0;3370000;0,175;3370
129705246;13.11.2019;C;E;20.12.2019;12.11.2019;455;0,1;0,25;0;3375000;0,175;3375
131199667;13.11.2019;C;E;20.12.2019;.;0;0,1;0,2;0;3380000;0,15;3380
131270579;13.11.2019;C;E;20.12.2019;.;0;0,05;0,2;0;3390000;0,125;3390
114281429;13.11.2019;C;E;20.12.2019;13.11.2019;25359;0,05;0,2;1;3400000;0,125;3400
131191291;13.11.2019;C;E;20.12.2019;04.11.2019;5;0;0,15;0;3425000;0,075;3425
129705247;13.11.2019;C;E;20.12.2019;07.11.2019;3302;0;0,1;0;3450000;0,05;3450
116902533;13.11.2019;C;E;20.12.2019;13.11.2019;35302;0;0,1;2;3500000;0,05;3500
118728583;13.11.2019;C;E;20.12.2019;05.11.2019;5320;0;0,05;0;3600000;0,025;3600
118728584;13.11.2019;C;E;20.12.2019;24.10.2019;3442;0;0,05;0;3700000;0,025;3700
118728585;13.11.2019;C;E;20.12.2019;24.09.2019;3594;0;0,05;0;3800000;0,025;3800
118728586;13.11.2019;C;E;20.12.2019;06.11.2019;8651;0;0,05;0;3900000;0,025;3900
114281430;13.11.2019;C;E;20.12.2019;31.10.2019;57;2684,5;2691,1;0;400000;2687,8;400
118728587;13.11.2019;C;E;20.12.2019;06.11.2019;1760;0;0,05;0;4000000;0,025;4000
118940215;13.11.2019;C;E;20.12.2019;24.09.2019;854;0;0,05;0;4100000;0,025;4100
121963764;13.11.2019;C;E;20.12.2019;30.09.2019;1016;0;0,05;0;4200000;0,025;4200
114281431;13.11.2019;C;E;20.12.2019;21.12.2018;60;2584,7;2591,3;0;500000;2588;500
114281432;13.11.2019;C;E;20.12.2019;08.11.2019;144;2484,9;2491,6;0;600000;2488,25;600
114281433;13.11.2019;C;E;20.12.2019;.;0;2435;2441,7;0;650000;2438,35;650
114281434;13.11.2019;C;E;20.12.2019;20.09.2019;3;2385,1;2391,7;0;700000;2388,4;700
114281435;13.11.2019;C;E;20.12.2019;22.03.2019;17;2335,2;2341,9;0;750000;2338,55;750
114281436;13.11.2019;C;E;20.12.2019;20.12.2018;10;2285,3;2292;0;800000;2288,65;800
114281437;13.11.2019;C;E;20.12.2019;11.03.2019;41;2235,4;2242;0;850000;2238,7;850
114281438;13.11.2019;C;E;20.12.2019;20.03.2019;52;2185,6;2192,2;0;900000;2188,9;900
114281439;13.11.2019;C;E;20.12.2019;08.11.2019;8;2135,7;2142,3;0;950000;2139;950
114281440;13.11.2019;P;E;20.12.2019;31.10.2019;28528;0;0,05;0;100000;0,025;100
114281441;13.11.2019;P;E;20.12.2019;12.11.2019;40907;0;0,05;0;1000000;0,025;1000
114281442;13.11.2019;P;E;20.12.2019;24.09.2019;1449;0;0,05;0;1050000;0,025;1050
114281443;13.11.2019;P;E;20.12.2019;31.10.2019;5508;0;0,05;0;1100000;0,025;1100
114281444;13.11.2019;P;E;20.12.2019;16.10.2019;384;0;0,05;0;1150000;0,025;1150
114281445;13.11.2019;P;E;20.12.2019;27.09.2019;417;0;0,05;0;1175000;0,025;1175
114281446;13.11.2019;P;E;20.12.2019;16.10.2019;14245;0;0,05;0;1200000;0,025;1200
114281447;13.11.2019;P;E;20.12.2019;02.10.2019;2182;0;0,05;0;1225000;0,025;1225
114281448;13.11.2019;P;E;20.12.2019;29.10.2019;3362;0;0,05;0;1250000;0,025;1250
114281449;13.11.2019;P;E;20.12.2019;04.10.2019;5268;0;0,05;0;1275000;0,025;1275
114281450;13.11.2019;P;E;20.12.2019;04.11.2019;9897;0;0,05;0;1300000;0,025;1300
114281451;13.11.2019;P;E;20.12.2019;30.10.2019;1247;0;0,05;0;1325000;0,025;1325
114281452;13.11.2019;P;E;20.12.2019;04.11.2019;1699;0;0,05;0;1350000;0,025;1350
114281453;13.11.2019;P;E;20.12.2019;22.10.2019;5367;0;0,05;0;1375000;0,025;1375
114281454;13.11.2019;P;E;20.12.2019;01.11.2019;16581;0;0,05;0;1400000;0,025;1400
114281455;13.11.2019;P;E;20.12.2019;04.11.2019;3104;0;0,05;0;1425000;0,025;1425
114281456;13.11.2019;P;E;20.12.2019;16.10.2019;22355;0;0,05;0;1450000;0,025;1450
114281457;13.11.2019;P;E;20.12.2019;04.10.2019;181;0;0,05;0;1475000;0,025;1475
114281458;13.11.2019;P;E;20.12.2019;05.11.2019;47014;0;0,05;0;1500000;0,025;1500
114281459;13.11.2019;P;E;20.12.2019;23.10.2019;4963;0;0,05;0;1525000;0,025;1525
114281460;13.11.2019;P;E;20.12.2019;29.10.2019;45230;0;0,05;0;1550000;0,025;1550
114281461;13.11.2019;P;E;20.12.2019;31.10.2019;8094;0;0,05;0;1575000;0,025;1575
114281462;13.11.2019;P;E;20.12.2019;05.11.2019;36025;0;0,05;0;1600000;0,025;1600
114281463;13.11.2019;P;E;20.12.2019;30.10.2019;1075;0;0,05;0;1625000;0,025;1625
114281464;13.11.2019;P;E;20.12.2019;31.10.2019;7168;0;0,05;0;1650000;0,025;1650
114281465;13.11.2019;P;E;20.12.2019;05.11.2019;2123;0;0,05;0;1675000;0,025;1675
114281466;13.11.2019;P;E;20.12.2019;11.11.2019;58297;0;0,05;0;1700000;0,025;1700
114281467;13.11.2019;P;E;20.12.2019;07.11.2019;3539;0;0,05;0;1725000;0,025;1725
114281468;13.11.2019;P;E;20.12.2019;06.11.2019;17744;0;0,05;0;1750000;0,025;1750
114281469;13.11.2019;P;E;20.12.2019;11.11.2019;4839;0;0,05;0;1775000;0,025;1775
114281470;13.11.2019;P;E;20.12.2019;12.11.2019;36360;0;0,05;0;1800000;0,025;1800
114281471;13.11.2019;P;E;20.12.2019;08.11.2019;24381;0;0,05;0;1825000;0,025;1825
114281472;13.11.2019;P;E;20.12.2019;12.11.2019;65141;0;0,05;0;1850000;0,025;1850
114281473;13.11.2019;P;E;20.12.2019;08.11.2019;9909;0;0,05;0;1875000;0,025;1875
114281474;13.11.2019;P;E;20.12.2019;13.11.2019;49036;0;0,1;10;1900000;0,05;1900
114281475;13.11.2019;P;E;20.12.2019;04.11.2019;4360;0;0,1;0;1925000;0,05;1925
114281476;13.11.2019;P;E;20.12.2019;13.11.2019;37242;0;0,05;90;1950000;0,025;1950
114281477;13.11.2019;P;E;20.12.2019;01.11.2019;12654;0;0,1;0;1975000;0,05;1975
114281478;13.11.2019;P;E;20.12.2019;05.02.2019;2953;0;0,05;0;200000;0,025;200
114281479;13.11.2019;P;E;20.12.2019;13.11.2019;124742;0;0,1;1928;2000000;0,05;2000
114281480;13.11.2019;P;E;20.12.2019;01.11.2019;4414;0;0,1;0;2025000;0,05;2025
114281481;13.11.2019;P;E;20.12.2019;12.11.2019;21116;0,05;0,1;0;2050000;0,075;2050
130244671;13.11.2019;P;E;20.12.2019;06.11.2019;882;0;0,1;0;2060000;0,05;2060
130244672;13.11.2019;P;E;20.12.2019;30.10.2019;1105;0;0,1;0;2070000;0,05;2070
114281482;13.11.2019;P;E;20.12.2019;12.11.2019;11498;0,05;0,1;0;2075000;0,075;2075
130244673;13.11.2019;P;E;20.12.2019;12.11.2019;1389;0;0,15;0;2080000;0,075;2080
130244674;13.11.2019;P;E;20.12.2019;13.11.2019;956;0;0,05;12;2090000;0,025;2090
114281483;13.11.2019;P;E;20.12.2019;13.11.2019;73748;0;0,1;93;2100000;0,05;2100
130244675;13.11.2019;P;E;20.12.2019;29.10.2019;2261;0,05;0,1;0;2110000;0,075;2110
130244676;13.11.2019;P;E;20.12.2019;01.11.2019;35;0,05;0,1;0;2120000;0,075;2120
114281484;13.11.2019;P;E;20.12.2019;13.11.2019;5979;0,05;0,15;4;2125000;0,1;2125
130244677;13.11.2019;P;E;20.12.2019;23.10.2019;500;0,05;0,15;0;2130000;0,1;2130
130244678;13.11.2019;P;E;20.12.2019;04.11.2019;54;0,05;0,15;0;2140000;0,1;2140
114281485;13.11.2019;P;E;20.12.2019;13.11.2019;36386;0,05;0,1;1436;2150000;0,075;2150
130244679;13.11.2019;P;E;20.12.2019;07.11.2019;542;0,05;0,15;0;2160000;0,1;2160
130244680;13.11.2019;P;E;20.12.2019;12.11.2019;25;0,05;0,15;0;2170000;0,1;2170
114281486;13.11.2019;P;E;20.12.2019;08.11.2019;7692;0,05;0,15;0;2175000;0,1;2175
130244681;13.11.2019;P;E;20.12.2019;12.11.2019;1586;0,05;0,2;0;2180000;0,125;2180
130244682;13.11.2019;P;E;20.12.2019;04.11.2019;2061;0,1;0,2;0;2190000;0,15;2190
114281487;13.11.2019;P;E;20.12.2019;13.11.2019;50100;0,1;0,15;6;2200000;0,125;2200
130244683;13.11.2019;P;E;20.12.2019;12.11.2019;1780;0,1;0,2;0;2210000;0,15;2210
130244684;13.11.2019;P;E;20.12.2019;08.11.2019;681;0,1;0,2;0;2220000;0,15;2220
114281488;13.11.2019;P;E;20.12.2019;13.11.2019;8491;0,1;0,2;4;2225000;0,15;2225
130244685;13.11.2019;P;E;20.12.2019;12.11.2019;3749;0,1;0,2;0;2230000;0,15;2230
130244686;13.11.2019;P;E;20.12.2019;07.11.2019;2166;0,1;0,2;0;2240000;0,15;2240
114281489;13.11.2019;P;E;20.12.2019;13.11.2019;17115;0,1;0,2;51;2250000;0,15;2250
130244687;13.11.2019;P;E;20.12.2019;05.11.2019;2076;0,15;0,25;0;2260000;0,2;2260
130244688;13.11.2019;P;E;20.12.2019;28.10.2019;23;0,15;0,25;0;2270000;0,2;2270
114281490;13.11.2019;P;E;20.12.2019;13.11.2019;9949;0,15;0,2;6430;2275000;0,175;2275
130244689;13.11.2019;P;E;20.12.2019;01.11.2019;330;0,15;0,25;0;2280000;0,2;2280
130244690;13.11.2019;P;E;20.12.2019;11.10.2019;240;0,15;0,3;0;2290000;0,225;2290
114281491;13.11.2019;P;E;20.12.2019;13.11.2019;45641;0,2;0,25;3006;2300000;0,225;2300
130244691;13.11.2019;P;E;20.12.2019;07.11.2019;1469;0,2;0,3;0;2310000;0,25;2310
130244692;13.11.2019;P;E;20.12.2019;07.11.2019;303;0,2;0,3;0;2320000;0,25;2320
114281492;13.11.2019;P;E;20.12.2019;13.11.2019;10290;0,2;0,3;15000;2325000;0,25;2325
130244693;13.11.2019;P;E;20.12.2019;13.11.2019;343;0,25;0,3;10001;2330000;0,275;2330
130244694;13.11.2019;P;E;20.12.2019;06.11.2019;1001;0,25;0,35;0;2340000;0,3;2340
130244695;13.11.2019;P;E;20.12.2019;06.11.2019;197;0,25;0,35;0;2345000;0,3;2345
114281493;13.11.2019;P;E;20.12.2019;13.11.2019;30091;0,25;0,35;7135;2350000;0,3;2350
130244696;13.11.2019;P;E;20.12.2019;31.10.2019;150;0,25;0,4;0;2355000;0,325;2355
130244697;13.11.2019;P;E;20.12.2019;07.11.2019;51;0,3;0,4;0;2360000;0,35;2360
130244698;13.11.2019;P;E;20.12.2019;03.10.2019;335;0,3;0,4;0;2365000;0,35;2365
130244699;13.11.2019;P;E;20.12.2019;28.10.2019;61;0,3;0,4;0;2370000;0,35;2370
114281494;13.11.2019;P;E;20.12.2019;13.11.2019;14304;0,3;0,4;4015;2375000;0,35;2375
130244700;13.11.2019;P;E;20.12.2019;25.10.2019;80;0,35;0,45;0;2380000;0,4;2380
130244701;13.11.2019;P;E;20.12.2019;06.11.2019;311;0,35;0,45;0;2385000;0,4;2385
130244702;13.11.2019;P;E;20.12.2019;11.11.2019;123;0,35;0,45;0;2390000;0,4;2390
130244703;13.11.2019;P;E;20.12.2019;12.11.2019;1160;0,35;0,45;0;2395000;0,4;2395
114281495;13.11.2019;P;E;20.12.2019;13.11.2019;64707;0,4;0,45;5275;2400000;0,425;2400
130244704;13.11.2019;P;E;20.12.2019;04.11.2019;560;0,4;0,5;0;2405000;0,45;2405
130244705;13.11.2019;P;E;20.12.2019;11.11.2019;1230;0,4;0,5;0;2410000;0,45;2410
130244706;13.11.2019;P;E;20.12.2019;12.11.2019;29;0,4;0,5;0;2415000;0,45;2415
130244707;13.11.2019;P;E;20.12.2019;24.10.2019;78;0,45;0,55;0;2420000;0,5;2420
114281496;13.11.2019;P;E;20.12.2019;13.11.2019;9918;0,45;0,55;53;2425000;0,5;2425
130244708;13.11.2019;P;E;20.12.2019;05.11.2019;48;0,45;0,55;0;2430000;0,5;2430
130244709;13.11.2019;P;E;20.12.2019;30.10.2019;70;0,5;0,6;0;2435000;0,55;2435
130244710;13.11.2019;P;E;20.12.2019;08.11.2019;86;0,5;0,6;0;2440000;0,55;2440
130244711;13.11.2019;P;E;20.12.2019;04.11.2019;110;0,5;0,6;0;2445000;0,55;2445
114281497;13.11.2019;P;E;20.12.2019;13.11.2019;26668;0,55;0,6;329;2450000;0,575;2450
130244712;13.11.2019;P;E;20.12.2019;07.11.2019;54;0,55;0,65;0;2455000;0,6;2455
130244713;13.11.2019;P;E;20.12.2019;07.11.2019;27;0,55;0,65;0;2460000;0,6;2460
130244714;13.11.2019;P;E;20.12.2019;01.11.2019;46;0,6;0,7;0;2465000;0,65;2465
130244715;13.11.2019;P;E;20.12.2019;07.11.2019;401;0,6;0,7;0;2470000;0,65;2470
114281498;13.11.2019;P;E;20.12.2019;13.11.2019;12763;0,6;0,7;82;2475000;0,65;2475
130244716;13.11.2019;P;E;20.12.2019;13.11.2019;782;0,65;0,75;1;2480000;0,7;2480
130244717;13.11.2019;P;E;20.12.2019;08.11.2019;177;0,65;0,75;0;2485000;0,7;2485
130244718;13.11.2019;P;E;20.12.2019;08.11.2019;661;0,7;0,8;0;2490000;0,75;2490
130244719;13.11.2019;P;E;20.12.2019;11.11.2019;302;0,7;0,8;0;2495000;0,75;2495
114281499;13.11.2019;P;E;20.12.2019;13.11.2019;67657;0,75;0,8;529;2500000;0,775;2500
130244720;13.11.2019;P;E;20.12.2019;18.10.2019;3200;0,75;0,85;0;2505000;0,8;2505
130244721;13.11.2019;P;E;20.12.2019;13.11.2019;470;0,75;0,9;1;2510000;0,825;2510
130244722;13.11.2019;P;E;20.12.2019;04.11.2019;192;0,8;0,9;0;2515000;0,85;2515
130244723;13.11.2019;P;E;20.12.2019;11.11.2019;2355;0,8;0,95;0;2520000;0,875;2520
114281500;13.11.2019;P;E;20.12.2019;13.11.2019;21128;0,85;0,95;713;2525000;0,9;2525
130244724;13.11.2019;P;E;20.12.2019;07.11.2019;440;0,85;0,95;0;2530000;0,9;2530
130244725;13.11.2019;P;E;20.12.2019;07.11.2019;396;0,9;1;0;2535000;0,95;2535
130244726;13.11.2019;P;E;20.12.2019;07.11.2019;1189;0,9;1,05;0;2540000;0,975;2540
130244727;13.11.2019;P;E;20.12.2019;13.11.2019;17;0,95;1,05;100;2545000;1;2545
114281501;13.11.2019;P;E;20.12.2019;13.11.2019;43844;1;1,1;861;2550000;1,05;2550
130244728;13.11.2019;P;E;20.12.2019;12.11.2019;216;1;1,15;0;2555000;1,075;2555
130244729;13.11.2019;P;E;20.12.2019;12.11.2019;864;1,05;1,15;0;2560000;1,1;2560
130244730;13.11.2019;P;E;20.12.2019;07.11.2019;177;1,1;1,2;0;2565000;1,15;2565
130244731;13.11.2019;P;E;20.12.2019;07.11.2019;188;1,1;1,25;0;2570000;1,175;2570
114805226;13.11.2019;P;E;20.12.2019;13.11.2019;34466;1,15;1,25;13;2575000;1,2;2575
130244732;13.11.2019;P;E;20.12.2019;12.11.2019;1721;1,2;1,3;0;2580000;1,25;2580
130244733;13.11.2019;P;E;20.12.2019;13.11.2019;413;1,25;1,35;300;2585000;1,3;2585
130244734;13.11.2019;P;E;20.12.2019;13.11.2019;1029;1,25;1,4;500;2590000;1,325;2590
130244735;13.11.2019;P;E;20.12.2019;12.11.2019;1181;1,3;1,45;0;2595000;1,375;2595
114281502;13.11.2019;P;E;20.12.2019;13.11.2019;90636;1,35;1,45;865;2600000;1,4;2600
130244736;13.11.2019;P;E;20.12.2019;06.11.2019;1863;1,4;1,5;0;2605000;1,45;2605
130244737;13.11.2019;P;E;20.12.2019;13.11.2019;1720;1,45;1,55;1;2610000;1,5;2610
130244738;13.11.2019;P;E;20.12.2019;13.11.2019;944;1,5;1,6;6;2615000;1,55;2615
130244739;13.11.2019;P;E;20.12.2019;13.11.2019;576;1,55;1,65;1;2620000;1,6;2620
114822271;13.11.2019;P;E;20.12.2019;13.11.2019;29167;1,6;1,7;810;2625000;1,65;2625
130244740;13.11.2019;P;E;20.12.2019;13.11.2019;4511;1,65;1,75;1005;2630000;1,7;2630
130244741;13.11.2019;P;E;20.12.2019;13.11.2019;2984;1,7;1,8;1;2635000;1,75;2635
130244742;13.11.2019;P;E;20.12.2019;13.11.2019;276;1,75;1,85;301;2640000;1,8;2640
130244743;13.11.2019;P;E;20.12.2019;13.11.2019;652;1,8;1,9;27;2645000;1,85;2645
114281503;13.11.2019;P;E;20.12.2019;13.11.2019;67307;1,85;1,95;1515;2650000;1,9;2650
130244744;13.11.2019;P;E;20.12.2019;07.11.2019;329;1,9;2,05;0;2655000;1,975;2655
130244745;13.11.2019;P;E;20.12.2019;13.11.2019;3777;1,95;2,1;217;2660000;2,025;2660
130244746;13.11.2019;P;E;20.12.2019;13.11.2019;881;2,05;2,15;10;2665000;2,1;2665
130244747;13.11.2019;P;E;20.12.2019;13.11.2019;1093;2,1;2,2;704;2670000;2,15;2670
116364865;13.11.2019;P;E;20.12.2019;13.11.2019;25490;2,15;2,3;12;2675000;2,225;2675
130244748;13.11.2019;P;E;20.12.2019;11.11.2019;673;2,25;2,35;0;2680000;2,3;2680
130244749;13.11.2019;P;E;20.12.2019;12.11.2019;4763;2,3;2,45;0;2685000;2,375;2685
130244750;13.11.2019;P;E;20.12.2019;11.11.2019;6460;2,4;2,5;0;2690000;2,45;2690
130244751;13.11.2019;P;E;20.12.2019;11.11.2019;420;2,45;2,6;0;2695000;2,525;2695
114281504;13.11.2019;P;E;20.12.2019;13.11.2019;82620;2,55;2,65;333;2700000;2,6;2700
130244752;13.11.2019;P;E;20.12.2019;11.11.2019;543;2,6;2,75;0;2705000;2,675;2705
130244753;13.11.2019;P;E;20.12.2019;12.11.2019;663;2,7;2,85;0;2710000;2,775;2710
130244754;13.11.2019;P;E;20.12.2019;12.11.2019;7747;2,8;2,9;0;2715000;2,85;2715
130244755;13.11.2019;P;E;20.12.2019;13.11.2019;1279;2,9;3;507;2720000;2,95;2720
116364866;13.11.2019;P;E;20.12.2019;13.11.2019;32072;3;3,1;620;2725000;3,05;2725
130244756;13.11.2019;P;E;20.12.2019;13.11.2019;2182;3,1;3,2;1;2730000;3,15;2730
130244757;13.11.2019;P;E;20.12.2019;12.11.2019;2214;3,2;3,3;0;2735000;3,25;2735
130244758;13.11.2019;P;E;20.12.2019;13.11.2019;1093;3,3;3,5;3;2740000;3,4;2740
130244759;13.11.2019;P;E;20.12.2019;13.11.2019;752;3,4;3,6;1;2745000;3,5;2745
114281505;13.11.2019;P;E;20.12.2019;13.11.2019;54596;3,5;3,7;1400;2750000;3,6;2750
130244760;13.11.2019;P;E;20.12.2019;13.11.2019;1282;3,6;3,8;2;2755000;3,7;2755
130244761;13.11.2019;P;E;20.12.2019;13.11.2019;1596;3,7;3,9;33;2760000;3,8;2760
130244762;13.11.2019;P;E;20.12.2019;13.11.2019;587;3,8;4;611;2765000;3,9;2765
130244763;13.11.2019;P;E;20.12.2019;13.11.2019;4694;4;4,2;87;2770000;4,1;2770
117935021;13.11.2019;P;E;20.12.2019;13.11.2019;30992;4,1;4,3;18;2775000;4,2;2775
130244764;13.11.2019;P;E;20.12.2019;13.11.2019;1303;4,2;4,4;141;2780000;4,3;2780
130244765;13.11.2019;P;E;20.12.2019;13.11.2019;1378;4,4;4,6;2;2785000;4,5;2785
130244766;13.11.2019;P;E;20.12.2019;13.11.2019;1590;4,5;4,7;63;2790000;4,6;2790
130244767;13.11.2019;P;E;20.12.2019;12.11.2019;509;4,7;4,9;0;2795000;4,8;2795
114281506;13.11.2019;P;E;20.12.2019;13.11.2019;73996;4,9;5,1;1812;2800000;5;2800
130244768;13.11.2019;P;E;20.12.2019;13.11.2019;324;5;5,2;309;2805000;5,1;2805
130244769;13.11.2019;P;E;20.12.2019;13.11.2019;4551;5,2;5,4;106;2810000;5,3;2810
130244770;13.11.2019;P;E;20.12.2019;13.11.2019;1341;5,4;5,6;15;2815000;5,5;2815
130244771;13.11.2019;P;E;20.12.2019;13.11.2019;2180;5,6;5,8;1;2820000;5,7;2820
117935022;13.11.2019;P;E;20.12.2019;13.11.2019;27483;5,8;6;17;2825000;5,9;2825
130244772;13.11.2019;P;E;20.12.2019;13.11.2019;204;6;6,2;15;2830000;6,1;2830
130244773;13.11.2019;P;E;20.12.2019;13.11.2019;1393;6,2;6,4;385;2835000;6,3;2835
130244774;13.11.2019;P;E;20.12.2019;13.11.2019;2997;6,4;6,6;2;2840000;6,5;2840
130244775;13.11.2019;P;E;20.12.2019;13.11.2019;1267;6,6;6,8;6;2845000;6,7;2845
114281507;13.11.2019;P;E;20.12.2019;13.11.2019;56493;6,8;7,1;907;2850000;6,95;2850
130244776;13.11.2019;P;E;20.12.2019;13.11.2019;560;7,1;7,3;2;2855000;7,2;2855
130244777;13.11.2019;P;E;20.12.2019;13.11.2019;3357;7,3;7,5;102;2860000;7,4;2860
130244778;13.11.2019;P;E;20.12.2019;13.11.2019;692;7,6;7,8;22;2865000;7,7;2865
130244779;13.11.2019;P;E;20.12.2019;13.11.2019;5483;7,9;8,1;1279;2870000;8;2870
117935023;13.11.2019;P;E;20.12.2019;13.11.2019;34628;8,1;8,4;89;2875000;8,25;2875
130244780;13.11.2019;P;E;20.12.2019;13.11.2019;5792;8,4;8,7;25;2880000;8,55;2880
130244781;13.11.2019;P;E;20.12.2019;13.11.2019;9223;8,7;9;4;2885000;8,85;2885
130244782;13.11.2019;P;E;20.12.2019;13.11.2019;9793;9,1;9,3;11;2890000;9,2;2890
130244783;13.11.2019;P;E;20.12.2019;13.11.2019;8701;9,4;9,6;18;2895000;9,5;2895
114281508;13.11.2019;P;E;20.12.2019;13.11.2019;67308;9,7;10;4528;2900000;9,85;2900
130244784;13.11.2019;P;E;20.12.2019;13.11.2019;10393;10,1;10,3;4;2905000;10,2;2905
130244785;13.11.2019;P;E;20.12.2019;13.11.2019;6972;10,5;10,7;17;2910000;10,6;2910
130244786;13.11.2019;P;E;20.12.2019;12.11.2019;12248;10,9;11,1;0;2915000;11;2915
130244787;13.11.2019;P;E;20.12.2019;13.11.2019;6873;11,2;11,5;60;2920000;11,35;2920
118728588;13.11.2019;P;E;20.12.2019;13.11.2019;40826;11,7;12;875;2925000;11,85;2925
130244788;13.11.2019;P;E;20.12.2019;13.11.2019;4440;12,1;12,4;166;2930000;12,25;2930
130244789;13.11.2019;P;E;20.12.2019;13.11.2019;10277;12,6;12,8;58;2935000;12,7;2935
130244790;13.11.2019;P;E;20.12.2019;13.11.2019;7811;13;13,3;71;2940000;13,15;2940
130244791;13.11.2019;P;E;20.12.2019;13.11.2019;12266;13,5;13,8;60;2945000;13,65;2945
117935024;13.11.2019;P;E;20.12.2019;13.11.2019;54511;14;14,4;2302;2950000;14,2;2950
130244792;13.11.2019;P;E;20.12.2019;13.11.2019;6302;14,6;14,9;2;2955000;14,75;2955
130244793;13.11.2019;P;E;20.12.2019;13.11.2019;7268;15,1;15,5;15;2960000;15,3;2960
130244794;13.11.2019;P;E;20.12.2019;13.11.2019;14274;15,7;16;43;2965000;15,85;2965
130244795;13.11.2019;P;E;20.12.2019;13.11.2019;18964;16,3;16,7;100;2970000;16,5;2970
118728589;13.11.2019;P;E;20.12.2019;13.11.2019;44489;17;17,3;294;2975000;17,15;2975
130244796;13.11.2019;P;E;20.12.2019;13.11.2019;13242;17,6;17,9;197;2980000;17,75;2980
130244797;13.11.2019;P;E;20.12.2019;13.11.2019;16351;18,3;18,6;11;2985000;18,45;2985
130244798;13.11.2019;P;E;20.12.2019;13.11.2019;20815;19;19,3;863;2990000;19,15;2990
130244799;13.11.2019;P;E;20.12.2019;13.11.2019;17898;19,7;20,1;8;2995000;19,9;2995
114281509;13.11.2019;P;E;20.12.2019;29.08.2019;5841;0;0,05;0;300000;0,025;300
114281510;13.11.2019;P;E;20.12.2019;13.11.2019;108210;20,5;20,9;5749;3000000;20,7;3000
130244800;13.11.2019;P;E;20.12.2019;13.11.2019;16466;21,3;21,7;1015;3005000;21,5;3005
130244801;13.11.2019;P;E;20.12.2019;13.11.2019;18739;22,2;22,5;32;3010000;22,35;3010
130244802;13.11.2019;P;E;20.12.2019;13.11.2019;12633;23;23,4;56;3015000;23,2;3015
130244803;13.11.2019;P;E;20.12.2019;13.11.2019;18605;24;24,4;91;3020000;24,2;3020
118940216;13.11.2019;P;E;20.12.2019;13.11.2019;28081;24,9;25,3;3936;3025000;25,1;3025
130244804;13.11.2019;P;E;20.12.2019;13.11.2019;9170;25,9;26,3;47;3030000;26,1;3030
130244805;13.11.2019;P;E;20.12.2019;13.11.2019;8727;27;27,4;594;3035000;27,2;3035
130244806;13.11.2019;P;E;20.12.2019;13.11.2019;11607;28;28,5;78;3040000;28,25;3040
130244807;13.11.2019;P;E;20.12.2019;13.11.2019;6480;29,2;29,6;21;3045000;29,4;3045
118728590;13.11.2019;P;E;20.12.2019;13.11.2019;14621;30,4;30,8;684;3050000;30,6;3050
130244808;13.11.2019;P;E;20.12.2019;13.11.2019;3458;31,6;32,1;225;3055000;31,85;3055
130244809;13.11.2019;P;E;20.12.2019;13.11.2019;8352;33;33,4;19;3060000;33,2;3060
130244810;13.11.2019;P;E;20.12.2019;13.11.2019;3364;34,3;34,8;1353;3065000;34,55;3065
130244811;13.11.2019;P;E;20.12.2019;13.11.2019;8539;35,8;36,3;136;3070000;36,05;3070
118940217;13.11.2019;P;E;20.12.2019;13.11.2019;36929;37,3;37,8;8660;3075000;37,55;3075
130244812;13.11.2019;P;E;20.12.2019;13.11.2019;12454;39;39,4;1384;3080000;39,2;3080
130244813;13.11.2019;P;E;20.12.2019;13.11.2019;7912;40,7;41,2;3561;3085000;40,95;3085
130244814;13.11.2019;P;E;20.12.2019;13.11.2019;9726;42,5;43;9581;3090000;42,75;3090
130244815;13.11.2019;P;E;20.12.2019;13.11.2019;5435;44,4;44,9;10627;3095000;44,65;3095
114281511;13.11.2019;P;E;20.12.2019;13.11.2019;9220;46,3;46,9;4010;3100000;46,6;3100
130244816;13.11.2019;P;E;20.12.2019;12.11.2019;111;48,4;49;0;3105000;48,7;3105
